10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	52	?	qué pasó ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass ?
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	54	.	que xxx .%mor: prep|que=than .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	54	.	que xxx .%mor: prep|que=than .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	56	.	mira mira lo que estoy haciendo una torre .%mor: co|mira=look co|mira=look pro:obj|lo&m=him pro:rel|que=that cop|esta-1S&PRES=be part|hace-PROG=do det:art|un-f=one n|torre&f=tower .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	56	.	mira mira lo que estoy haciendo una torre .%mor: co|mira=look co|mira=look pro:obj|lo&m=him pro:rel|que=that cop|esta-1S&PRES=be part|hace-PROG=do det:art|un-f=one n|torre&f=tower .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	60	.	ahora tú Itamar .%mor: adv|ahora=now pro:sub|tú=you n:prop|Itamar .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	60	.	ahora tú Itamar .%mor: adv|ahora=now pro:sub|tú=you n:prop|Itamar .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	62	.	dile dámelo mamá .%mor: imp|deci-2S&IMP~pro:clit|3S=say imp|da-2S&IMP~pro:clit|1S~pro:clit|OBJ&m=give n|mamá&f=mommy .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	62	.	dile dámelo mamá .%mor: imp|deci-2S&IMP~pro:clit|3S=say imp|da-2S&IMP~pro:clit|1S~pro:clit|OBJ&m=give n|mamá&f=mommy .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	65	.	&=mostrar .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	69	.	gracias dame el coche el coche .%mor: co|gracias=thanks imp|da-2S&IMP~pro:clit|1S=give det:art|el&m&SG=the n|coche&m=car det:art|el&m&SG=the n|coche&m=car .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	69	.	gracias dame el coche el coche .%mor: co|gracias=thanks imp|da-2S&IMP~pro:clit|1S=give det:art|el&m&SG=the n|coche&m=car det:art|el&m&SG=the n|coche&m=car .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	73	.	qué quieres el coche el coche y la nena .%mor: pro:int|qué=what v|quere-2S&PRES=want det:art|el&m&SG=the n|coche&m=car det:art|el&m&SG=the n|coche&m=car coord|y=and det:art|el&f&SG=the n|nena&f=baby .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	73	.	qué quieres el coche el coche y la nena .%mor: pro:int|qué=what v|quere-2S&PRES=want det:art|el&m&SG=the n|coche&m=car det:art|el&m&SG=the n|coche&m=car coord|y=and det:art|el&f&SG=the n|nena&f=baby .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	77	?	qué vas a hacer ?%mor: pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	77	?	qué vas a hacer ?%mor: pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|hace-INF=do ?
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	79	.	&=mostrar .
10m09-Karen.cha	spa	JacksonThal	CHI	0;10.	male	.	.	Target_Child	.	.	82	.	&=dar .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	85	.	gracias .%mor: co|gracias=thanks .
10m09-Karen.cha	spa	JacksonThal	PAR	.	.	.	.	Mother	.	.	85	.	gracias .%mor: co|gracias=thanks .
10m09-Karen.cha	spa	JacksonThal	INV	.	.	.	.	Investigator	.	.	87	.	pum@o ay@o en la nariz .%mor: on|pum on|ay prep|en=in det:art|el&f&SG=the n|nariz&f=nose .
